navigation_id,timestamp,planned_x,planned_y,executed_x,executed_y,path_error,accumulated_distance,instantaneous_velocity,elapsed_time
1,1734574459.567,3.312,0.930,3.310,0.939,0.007,1.158,0.196,15.685
1,1734574459.768,3.347,0.966,3.325,0.977,0.024,1.199,0.208,15.886
1,1734574459.967,3.347,0.966,3.328,0.997,0.034,1.219,0.096,16.085
1,1734574460.168,3.363,0.986,3.332,1.021,0.045,1.243,0.123,16.285
1,1734574460.369,3.330,1.070,3.342,1.055,0.019,1.279,0.176,16.487
1,1734574460.567,3.330,1.070,3.351,1.080,0.011,1.305,0.133,16.685
1,1734574460.767,3.363,1.112,3.362,1.123,0.007,1.350,0.223,16.885
1,1734574460.968,3.376,1.133,3.366,1.137,0.010,1.364,0.072,17.086
1,1734574461.168,3.376,1.133,3.366,1.137,0.010,1.364,0.000,17.286
1,1734574461.368,3.402,1.176,3.380,1.179,0.021,1.409,0.224,17.486
1,1734574461.568,3.380,1.220,3.391,1.211,0.014,1.443,0.170,17.686
1,1734574461.768,3.387,1.251,3.400,1.245,0.014,1.478,0.175,17.886
1,1734574461.967,3.413,1.293,3.414,1.279,0.008,1.515,0.184,18.085
1,1734574462.168,3.413,1.293,3.413,1.305,0.006,1.540,0.128,18.286
1,1734574462.367,3.439,1.336,3.436,1.343,0.007,1.585,0.224,18.485
1,1734574462.568,3.430,1.370,3.434,1.370,0.003,1.612,0.135,18.686
1,1734574462.767,3.449,1.403,3.441,1.406,0.009,1.648,0.180,18.885
1,1734574462.968,3.466,1.421,3.440,1.435,0.029,1.677,0.146,19.086
1,1734574463.167,3.466,1.421,3.436,1.463,0.051,1.706,0.144,19.285
1,1734574463.368,3.490,1.505,3.434,1.491,0.058,1.734,0.141,19.486
1,1734574463.567,3.430,1.520,3.434,1.512,0.004,1.755,0.105,19.685
1,1734574463.767,3.442,1.546,3.428,1.540,0.015,1.784,0.143,19.885
1,1734574463.967,3.437,1.571,3.419,1.568,0.018,1.813,0.146,20.085
1,1734574464.167,3.420,1.617,3.411,1.601,0.015,1.847,0.170,20.285
1,1734574464.367,3.407,1.639,3.399,1.640,0.005,1.888,0.203,20.485
1,1734574464.568,3.380,1.670,3.386,1.662,0.010,1.914,0.130,20.686
1,1734574464.767,3.353,1.688,3.365,1.684,0.003,1.944,0.150,20.885
1,1734574464.967,3.335,1.705,3.347,1.705,0.008,1.972,0.141,21.084
1,1734574465.167,3.335,1.705,3.329,1.719,0.011,1.994,0.112,21.285
1,1734574465.367,3.291,1.728,3.308,1.740,0.019,2.024,0.151,21.485
1,1734574465.567,3.280,1.770,3.275,1.764,0.007,2.065,0.200,21.685
1,1734574465.767,3.252,1.779,3.256,1.778,0.000,2.088,0.119,21.885
1,1734574465.967,3.227,1.783,3.231,1.794,0.012,2.118,0.151,22.085
1,1734574466.167,3.202,1.781,3.210,1.807,0.025,2.143,0.123,22.285
1,1734574466.368,3.158,1.780,3.173,1.829,0.051,2.186,0.216,22.486
1,1734574466.568,3.130,1.870,3.146,1.848,0.027,2.219,0.162,22.686
1,1734574466.767,3.130,1.870,3.123,1.855,0.015,2.243,0.119,22.885
1,1734574466.968,3.099,1.870,3.104,1.867,0.003,2.266,0.115,23.085
1,1734574467.168,3.074,1.871,3.080,1.880,0.009,2.293,0.136,23.286
1,1734574467.367,3.049,1.871,3.060,1.889,0.018,2.314,0.107,23.485
1,1734574467.568,3.024,1.871,3.027,1.900,0.029,2.349,0.175,23.685
1,1734574467.767,2.980,1.920,2.994,1.911,0.017,2.384,0.172,23.885
1,1734574467.968,2.980,1.920,2.968,1.920,0.000,2.412,0.140,24.085
1,1734574468.167,2.938,1.920,2.940,1.931,0.011,2.441,0.148,24.285
1,1734574468.367,2.913,1.920,2.918,1.934,0.014,2.464,0.115,24.485
1,1734574468.567,2.888,1.920,2.892,1.940,0.020,2.490,0.132,24.684
1,1734574468.766,2.830,1.920,2.863,1.944,0.041,2.519,0.145,24.884
1,1734574468.967,2.830,1.920,2.835,1.944,0.025,2.548,0.141,25.085
1,1734574469.166,2.788,1.927,2.804,1.944,0.019,2.578,0.154,25.284
1,1734574469.367,2.788,1.927,2.784,1.942,0.014,2.599,0.103,25.485
1,1734574469.567,2.764,1.931,2.765,1.942,0.010,2.618,0.095,25.685
1,1734574469.767,2.730,1.970,2.733,1.941,0.030,2.650,0.159,25.885
1,1734574469.967,2.696,1.969,2.710,1.939,0.031,2.673,0.116,26.085
1,1734574470.166,2.696,1.969,2.691,1.939,0.031,2.692,0.097,26.284
1,1734574470.367,2.671,1.969,2.665,1.940,0.029,2.718,0.127,26.485
1,1734574470.567,2.621,1.968,2.628,1.948,0.020,2.755,0.189,26.685
1,1734574470.767,2.580,1.920,2.602,1.950,0.037,2.782,0.135,26.885
1,1734574470.967,2.580,1.920,2.576,1.948,0.028,2.808,0.126,27.085
1,1734574471.167,2.580,1.920,2.560,1.946,0.026,2.824,0.082,27.285
1,1734574471.367,2.538,1.920,2.527,1.944,0.024,2.857,0.165,27.484
1,1734574471.567,2.488,1.920,2.495,1.934,0.015,2.891,0.169,27.685
1,1734574471.766,2.430,1.970,2.481,1.936,0.062,2.904,0.067,27.884
1,1734574471.966,2.430,1.970,2.458,1.931,0.048,2.928,0.119,28.084
1,1734574472.167,2.430,1.970,2.432,1.930,0.040,2.954,0.132,28.285
1,1734574472.366,2.391,1.968,2.397,1.925,0.043,2.990,0.176,28.484
1,1734574472.567,2.366,1.967,2.373,1.920,0.047,3.014,0.124,28.685
1,1734574472.766,2.330,1.920,2.350,1.917,0.020,3.037,0.114,28.884
1,1734574472.966,2.330,1.920,2.322,1.914,0.006,3.066,0.142,29.084
1,1734574473.167,2.291,1.919,2.300,1.910,0.010,3.088,0.111,29.285
1,1734574473.367,2.266,1.919,2.274,1.910,0.009,3.113,0.129,29.485
1,1734574473.567,2.241,1.918,2.241,1.905,0.013,3.147,0.169,29.685
1,1734574473.766,2.180,1.920,2.214,1.901,0.039,3.174,0.133,29.884
1,1734574473.966,2.180,1.920,2.182,1.898,0.022,3.206,0.160,30.084
1,1734574474.167,2.180,1.920,2.173,1.897,0.022,3.215,0.046,30.284
1,1734574474.366,2.139,1.915,2.136,1.891,0.024,3.253,0.188,30.484
1,1734574474.566,2.114,1.912,2.105,1.890,0.021,3.284,0.158,30.684
1,1734574474.767,2.064,1.904,2.073,1.884,0.021,3.317,0.161,30.885
1,1734574474.966,2.030,1.870,2.040,1.880,0.014,3.350,0.165,31.084
1,1734574475.166,1.997,1.870,2.009,1.878,0.009,3.380,0.154,31.284
1,1734574475.366,1.972,1.869,1.979,1.883,0.014,3.411,0.156,31.484
1,1734574475.566,1.947,1.869,1.950,1.886,0.017,3.441,0.147,31.684
1,1734574475.766,1.922,1.869,1.923,1.890,0.021,3.467,0.132,31.884
1,1734574475.966,1.880,1.870,1.890,1.894,0.026,3.501,0.169,32.084
1,1734574476.166,1.880,1.870,1.864,1.893,0.026,3.527,0.130,32.284
1,1734574476.366,1.806,1.876,1.834,1.898,0.033,3.557,0.151,32.484
1,1734574476.566,1.806,1.876,1.816,1.901,0.026,3.576,0.092,32.684
1,1734574476.766,1.806,1.876,1.816,1.901,0.026,3.576,0.000,32.884
1,1734574476.966,1.806,1.876,1.816,1.901,0.026,3.576,0.000,33.084
1,1734574477.166,1.806,1.876,1.816,1.901,0.026,3.576,0.000,33.284
1,1734574477.366,1.806,1.876,1.816,1.901,0.026,3.576,0.000,33.484
1,1734574477.566,1.806,1.876,1.816,1.901,0.026,3.576,0.000,33.684
1,1734574477.766,1.806,1.876,1.816,1.901,0.026,3.576,0.000,33.884
1,1734574477.966,1.806,1.876,1.816,1.901,0.026,3.576,0.000,34.084
1,1734574478.166,1.806,1.876,1.816,1.901,0.026,3.576,0.000,34.284
1,1734574478.366,1.806,1.876,1.816,1.901,0.026,3.576,0.000,34.484
1,1734574478.566,1.806,1.876,1.816,1.901,0.026,3.576,0.000,34.684
1,1734574478.769,1.806,1.876,1.816,1.901,0.026,3.576,0.000,34.887
1,1734574478.969,1.806,1.876,1.816,1.901,0.026,3.576,0.000,35.087
1,1734574479.170,1.806,1.876,1.816,1.901,0.026,3.576,0.000,35.288
1,1734574479.369,1.806,1.876,1.816,1.901,0.026,3.576,0.000,35.487
1,1734574479.571,1.806,1.876,1.816,1.901,0.026,3.576,0.000,35.689
1,1734574479.772,1.806,1.876,1.816,1.901,0.026,3.576,0.000,35.890
1,1734574479.972,1.806,1.876,1.816,1.901,0.026,3.576,0.000,36.090
1,1734574480.169,1.806,1.876,1.816,1.901,0.026,3.576,0.000,36.287
1,1734574480.370,1.806,1.876,1.816,1.901,0.026,3.576,0.000,36.487
1,1734574480.570,1.806,1.876,1.816,1.901,0.026,3.576,0.000,36.688
1,1734574480.769,1.806,1.876,1.816,1.901,0.026,3.576,0.000,36.887
1,1734574480.969,1.806,1.876,1.816,1.901,0.026,3.576,0.000,37.087
1,1734574481.169,1.806,1.876,1.816,1.901,0.026,3.576,0.000,37.287
1,1734574481.371,1.806,1.876,1.816,1.901,0.026,3.576,0.000,37.489
1,1734574481.575,1.806,1.876,1.816,1.901,0.026,3.576,0.000,37.693
1,1734574481.772,1.806,1.876,1.816,1.901,0.026,3.576,0.000,37.890
1,1734574481.973,1.806,1.876,1.816,1.901,0.026,3.576,0.000,38.090
1,1734574482.178,1.806,1.876,1.816,1.901,0.026,3.576,0.000,38.296
1,1734574482.370,1.806,1.876,1.816,1.901,0.026,3.576,0.000,38.488
1,1734574482.571,1.806,1.876,1.816,1.901,0.026,3.576,0.000,38.689
1,1734574482.770,1.806,1.876,1.816,1.901,0.026,3.576,0.000,38.887
1,1734574482.970,1.806,1.876,1.816,1.901,0.026,3.576,0.000,39.088
1,1734574483.170,1.806,1.876,1.816,1.901,0.026,3.576,0.000,39.287
1,1734574483.371,1.806,1.876,1.816,1.901,0.026,3.576,0.000,39.489
1,1734574483.570,1.806,1.876,1.816,1.901,0.026,3.576,0.000,39.688
1,1734574483.769,1.806,1.876,1.816,1.901,0.026,3.576,0.000,39.887
1,1734574483.970,1.806,1.876,1.816,1.901,0.026,3.576,0.000,40.087
1,1734574484.172,1.806,1.876,1.816,1.901,0.026,3.576,0.000,40.290
1,1734574484.372,1.806,1.876,1.816,1.901,0.026,3.576,0.000,40.489
1,1734574484.569,1.806,1.876,1.816,1.901,0.026,3.576,0.000,40.687
1,1734574484.769,1.806,1.876,1.816,1.901,0.026,3.576,0.000,40.887
2,1734574484.987,1.780,1.920,1.816,1.901,0.041,0.000,0.000,0.144
2,1734574485.186,1.780,1.920,1.816,1.901,0.041,0.000,0.000,0.344
2,1734574485.397,1.780,1.920,1.816,1.901,0.041,0.000,0.000,0.554
2,1734574485.567,1.747,1.920,1.762,1.911,0.009,0.054,0.273,0.724
2,1734574485.767,1.722,1.920,1.732,1.919,0.001,0.086,0.157,0.924
2,1734574485.967,1.697,1.920,1.707,1.923,0.004,0.111,0.125,1.124
2,1734574486.167,1.672,1.920,1.674,1.928,0.008,0.144,0.167,1.324
2,1734574486.367,1.647,1.920,1.649,1.934,0.014,0.171,0.133,1.524
2,1734574486.567,1.622,1.919,1.613,1.937,0.018,0.206,0.177,1.724
2,1734574486.767,1.597,1.919,1.588,1.943,0.023,0.232,0.131,1.924
2,1734574486.967,1.530,1.920,1.557,1.943,0.035,0.263,0.155,2.124
2,1734574487.167,1.530,1.920,1.525,1.949,0.029,0.295,0.159,2.324
2,1734574487.367,1.503,1.920,1.496,1.946,0.026,0.324,0.147,2.524
2,1734574487.567,1.453,1.920,1.463,1.949,0.029,0.357,0.166,2.724
2,1734574487.768,1.428,1.920,1.436,1.948,0.029,0.384,0.134,2.925
2,1734574487.967,1.380,1.970,1.408,1.947,0.036,0.412,0.139,3.124
2,1734574488.166,1.380,1.970,1.378,1.950,0.020,0.442,0.150,3.323
2,1734574488.368,1.330,1.970,1.344,1.946,0.024,0.477,0.174,3.525
2,1734574488.567,1.305,1.970,1.312,1.948,0.022,0.509,0.162,3.724
2,1734574488.766,1.280,1.970,1.287,1.948,0.022,0.534,0.123,3.924
2,1734574488.967,1.255,1.970,1.250,1.949,0.021,0.571,0.187,4.124
2,1734574489.167,1.230,1.970,1.219,1.951,0.019,0.602,0.152,4.324
2,1734574489.368,1.180,1.970,1.195,1.947,0.023,0.626,0.120,4.525
2,1734574489.567,1.180,1.970,1.172,1.951,0.019,0.650,0.121,4.724
2,1734574489.767,1.155,1.970,1.146,1.951,0.019,0.676,0.128,4.924
2,1734574489.967,1.130,1.970,1.119,1.952,0.018,0.703,0.137,5.124
2,1734574490.167,1.080,1.970,1.096,1.955,0.022,0.726,0.113,5.324
2,1734574490.367,1.080,1.970,1.068,1.957,0.013,0.754,0.140,5.524
2,1734574490.567,1.030,1.970,1.045,1.952,0.018,0.777,0.118,5.724
2,1734574490.767,1.005,1.970,1.015,1.950,0.020,0.808,0.152,5.924
2,1734574490.967,1.005,1.970,0.996,1.946,0.024,0.827,0.098,6.124
2,1734574491.167,0.980,1.970,0.972,1.944,0.026,0.851,0.121,6.324
2,1734574491.366,0.930,1.970,0.952,1.938,0.032,0.872,0.102,6.523
2,1734574491.567,0.930,1.970,0.924,1.939,0.031,0.900,0.140,6.724
2,1734574491.767,0.905,1.970,0.903,1.940,0.030,0.921,0.105,6.924
2,1734574491.967,0.880,1.970,0.879,1.937,0.033,0.945,0.122,7.124
2,1734574492.166,0.830,1.920,0.854,1.933,0.028,0.970,0.124,7.324
2,1734574492.366,0.830,1.920,0.832,1.933,0.013,0.992,0.110,7.523
2,1734574492.567,0.801,1.920,0.815,1.932,0.012,1.010,0.089,7.724
2,1734574492.766,0.776,1.920,0.787,1.925,0.006,1.038,0.140,7.923
2,1734574492.966,0.751,1.920,0.758,1.921,0.001,1.067,0.148,8.123
2,1734574493.166,0.680,1.920,0.731,1.918,0.051,1.094,0.136,8.323
2,1734574493.366,0.680,1.920,0.698,1.921,0.018,1.127,0.165,8.523
2,1734574493.567,0.680,1.920,0.676,1.919,0.001,1.150,0.111,8.724
2,1734574493.766,0.650,1.920,0.644,1.923,0.003,1.182,0.161,8.923
2,1734574493.966,0.625,1.920,0.619,1.916,0.004,1.208,0.129,9.123
2,1734574494.166,0.580,1.920,0.595,1.916,0.016,1.232,0.119,9.323
2,1734574494.366,0.580,1.920,0.565,1.919,0.001,1.262,0.150,9.523
2,1734574494.566,0.548,1.919,0.546,1.917,0.002,1.282,0.100,9.723
2,1734574494.766,0.523,1.919,0.520,1.916,0.003,1.307,0.126,9.923
2,1734574494.966,0.498,1.919,0.495,1.920,0.001,1.332,0.127,10.123
2,1734574495.166,0.430,1.920,0.473,1.923,0.043,1.355,0.112,10.323
2,1734574495.366,0.430,1.920,0.444,1.921,0.014,1.384,0.147,10.523
2,1734574495.566,0.430,1.920,0.420,1.922,0.003,1.408,0.118,10.723
2,1734574495.766,0.390,1.917,0.396,1.925,0.008,1.432,0.120,10.923
2,1734574495.966,0.365,1.915,0.374,1.928,0.012,1.454,0.113,11.123
2,1734574496.166,0.365,1.915,0.374,1.928,0.012,1.454,0.000,11.323
2,1734574496.366,0.330,1.920,0.331,1.934,0.014,1.498,0.219,11.523
2,1734574496.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,11.723
2,1734574496.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,11.923
2,1734574496.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,12.123
2,1734574497.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,12.323
2,1734574497.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,12.523
2,1734574497.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,12.723
2,1734574497.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,12.923
2,1734574497.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,13.123
2,1734574498.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,13.323
2,1734574498.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,13.523
2,1734574498.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,13.723
2,1734574498.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,13.923
2,1734574498.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,14.123
2,1734574499.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,14.323
2,1734574499.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,14.523
2,1734574499.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,14.723
2,1734574499.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,14.923
2,1734574499.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,15.123
2,1734574500.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,15.323
2,1734574500.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,15.523
2,1734574500.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,15.723
2,1734574500.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,15.923
2,1734574500.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,16.123
2,1734574501.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,16.323
2,1734574501.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,16.523
2,1734574501.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,16.723
2,1734574501.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,16.923
2,1734574501.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,17.123
2,1734574502.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,17.323
2,1734574502.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,17.523
2,1734574502.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,17.723
2,1734574502.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,17.923
2,1734574502.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,18.123
2,1734574503.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,18.323
2,1734574503.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,18.523
2,1734574503.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,18.723
2,1734574503.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,18.923
2,1734574503.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,19.123
2,1734574504.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,19.323
2,1734574504.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,19.523
2,1734574504.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,19.723
2,1734574504.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,19.923
2,1734574504.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,20.123
2,1734574505.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,20.323
2,1734574505.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,20.523
2,1734574505.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,20.723
2,1734574505.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,20.923
2,1734574505.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,21.123
2,1734574506.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,21.323
2,1734574506.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,21.523
2,1734574506.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,21.723
2,1734574506.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,21.923
2,1734574506.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,22.123
2,1734574507.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,22.323
2,1734574507.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,22.523
2,1734574507.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,22.723
2,1734574507.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,22.923
2,1734574507.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,23.124
2,1734574508.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,23.323
2,1734574508.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,23.523
2,1734574508.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,23.723
2,1734574508.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,23.923
2,1734574508.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,24.123
2,1734574509.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,24.323
2,1734574509.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,24.523
2,1734574509.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,24.723
2,1734574509.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,24.923
2,1734574509.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,25.123
2,1734574510.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,25.323
2,1734574510.366,0.330,1.920,0.331,1.934,0.014,1.498,0.000,25.523
2,1734574510.566,0.330,1.920,0.331,1.934,0.014,1.498,0.000,25.723
2,1734574510.766,0.330,1.920,0.331,1.934,0.014,1.498,0.000,25.923
2,1734574510.966,0.330,1.920,0.331,1.934,0.014,1.498,0.000,26.123
2,1734574511.166,0.330,1.920,0.331,1.934,0.014,1.498,0.000,26.323
2,1734574511.367,0.330,1.920,0.331,1.934,0.014,1.498,0.000,26.524
