navigation_id,timestamp,planned_x,planned_y,executed_x,executed_y,path_error,accumulated_distance,instantaneous_velocity,elapsed_time
1,1734622852.004,0.130,0.570,0.198,0.449,0.139,0.698,0.000,9.063
1,1734622852.203,0.130,0.570,0.198,0.449,0.139,0.698,0.000,9.262
1,1734622852.404,0.130,0.670,0.137,0.691,0.022,0.948,1.250,9.463
1,1734622852.604,0.130,0.670,0.137,0.691,0.022,0.948,0.000,9.663
1,1734622852.803,0.130,0.670,0.137,0.691,0.022,0.948,0.000,9.862
1,1734622853.004,0.130,0.670,0.137,0.691,0.022,0.948,0.000,10.063
1,1734622853.204,0.130,0.670,0.137,0.691,0.022,0.948,0.000,10.262
1,1734622853.403,0.080,0.820,0.137,0.691,0.141,0.948,0.000,10.462
1,1734622853.603,0.080,0.820,0.137,0.691,0.141,0.948,0.000,10.662
1,1734622853.804,0.080,0.820,0.137,0.691,0.141,0.948,0.000,10.862
1,1734622854.003,0.080,0.820,0.137,0.691,0.141,0.948,0.000,11.062
1,1734622854.203,0.060,0.937,0.112,0.935,0.052,1.193,1.224,11.262
1,1734622854.403,0.080,0.970,0.112,0.935,0.047,1.193,0.000,11.462
1,1734622854.603,0.080,0.970,0.112,0.935,0.047,1.193,0.000,11.662
1,1734622854.803,0.080,0.970,0.112,0.935,0.047,1.193,0.000,11.862
1,1734622855.003,0.080,0.970,0.112,0.935,0.047,1.193,0.000,12.062
1,1734622855.203,0.080,0.970,0.112,0.935,0.047,1.193,0.000,12.262
1,1734622855.403,0.080,1.120,0.112,0.935,0.188,1.193,0.000,12.462
1,1734622855.603,0.080,1.120,0.112,0.935,0.188,1.193,0.000,12.662
1,1734622855.803,0.080,1.120,0.112,0.935,0.188,1.193,0.000,12.862
1,1734622856.003,0.078,1.180,0.125,1.178,0.047,1.437,1.218,13.062
1,1734622856.203,0.078,1.180,0.125,1.178,0.047,1.437,0.000,13.262
1,1734622856.403,0.130,1.270,0.125,1.178,0.092,1.437,0.000,13.462
1,1734622856.604,0.130,1.270,0.125,1.178,0.092,1.437,0.000,13.662
1,1734622856.803,0.130,1.270,0.125,1.178,0.092,1.437,0.000,13.862
1,1734622857.003,0.130,1.270,0.125,1.178,0.092,1.437,0.000,14.062
1,1734622857.203,0.130,1.270,0.125,1.178,0.092,1.437,0.000,14.262
1,1734622857.403,0.180,1.370,0.125,1.178,0.199,1.437,0.000,14.462
1,1734622857.603,0.180,1.370,0.125,1.178,0.199,1.437,0.000,14.662
1,1734622857.803,0.176,1.433,0.189,1.431,0.013,1.697,1.301,14.862
1,1734622858.003,0.176,1.433,0.189,1.431,0.013,1.697,0.000,15.062
1,1734622858.203,0.176,1.433,0.189,1.431,0.013,1.697,0.000,15.262
1,1734622858.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,15.462
1,1734622858.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,15.662
1,1734622858.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,15.862
1,1734622859.008,0.180,1.520,0.189,1.431,0.090,1.697,0.000,16.067
1,1734622859.204,0.180,1.520,0.189,1.431,0.090,1.697,0.000,16.262
1,1734622859.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,16.462
1,1734622859.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,16.662
1,1734622859.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,16.862
1,1734622860.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,17.062
1,1734622860.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,17.262
1,1734622860.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,17.462
1,1734622860.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,17.662
1,1734622860.804,0.180,1.520,0.189,1.431,0.090,1.697,0.000,17.862
1,1734622861.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,18.062
1,1734622861.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,18.262
1,1734622861.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,18.462
1,1734622861.604,0.180,1.520,0.189,1.431,0.090,1.697,0.000,18.662
1,1734622861.804,0.180,1.520,0.189,1.431,0.090,1.697,0.000,18.862
1,1734622862.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,19.062
1,1734622862.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,19.262
1,1734622862.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,19.462
1,1734622862.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,19.662
1,1734622862.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,19.862
1,1734622863.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,20.062
1,1734622863.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,20.262
1,1734622863.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,20.462
1,1734622863.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,20.662
1,1734622863.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,20.862
1,1734622864.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,21.062
1,1734622864.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,21.262
1,1734622864.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,21.462
1,1734622864.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,21.662
1,1734622864.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,21.862
1,1734622865.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,22.062
1,1734622865.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,22.262
1,1734622865.404,0.180,1.520,0.189,1.431,0.090,1.697,0.000,22.462
1,1734622865.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,22.662
1,1734622865.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,22.862
1,1734622866.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,23.062
1,1734622866.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,23.262
1,1734622866.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,23.462
1,1734622866.603,0.180,1.520,0.189,1.431,0.090,1.697,0.000,23.662
1,1734622866.803,0.180,1.520,0.189,1.431,0.090,1.697,0.000,23.862
1,1734622867.003,0.180,1.520,0.189,1.431,0.090,1.697,0.000,24.062
1,1734622867.203,0.180,1.520,0.189,1.431,0.090,1.697,0.000,24.262
1,1734622867.403,0.180,1.520,0.189,1.431,0.090,1.697,0.000,24.462
2,1734622867.604,0.280,1.620,0.189,1.431,0.210,0.000,0.000,0.085
2,1734622867.805,0.280,1.620,0.189,1.431,0.210,0.000,0.000,0.286
2,1734622868.005,0.280,1.620,0.189,1.431,0.210,0.000,0.000,0.486
2,1734622868.204,0.280,1.620,0.299,1.675,0.057,0.269,1.345,0.685
2,1734622868.404,0.280,1.620,0.299,1.675,0.057,0.269,0.000,0.885
2,1734622868.604,0.330,1.720,0.299,1.675,0.054,0.269,0.000,1.085
2,1734622868.805,0.372,1.719,0.365,1.736,0.017,0.357,0.443,1.286
2,1734622869.004,0.372,1.719,0.365,1.736,0.017,0.357,0.000,1.485
2,1734622869.204,0.372,1.719,0.365,1.736,0.017,0.357,0.000,1.685
2,1734622869.404,0.422,1.717,0.433,1.783,0.066,0.441,0.416,1.885
2,1734622869.605,0.430,1.820,0.433,1.783,0.037,0.441,0.000,2.086
2,1734622869.805,0.430,1.820,0.433,1.783,0.037,0.441,0.000,2.285
2,1734622870.004,0.430,1.820,0.433,1.783,0.037,0.441,0.000,2.485
2,1734622870.204,0.521,1.819,0.533,1.811,0.009,0.545,0.521,2.685
2,1734622870.404,0.521,1.819,0.533,1.811,0.009,0.545,0.000,2.885
2,1734622870.604,0.521,1.819,0.533,1.811,0.009,0.545,0.000,3.085
2,1734622870.804,0.580,1.820,0.533,1.811,0.048,0.545,0.000,3.285
2,1734622871.004,0.580,1.820,0.533,1.811,0.048,0.545,0.000,3.485
2,1734622871.204,0.580,1.820,0.533,1.811,0.048,0.545,0.000,3.685
2,1734622871.404,0.580,1.820,0.533,1.811,0.048,0.545,0.000,3.885
2,1734622871.604,0.580,1.820,0.533,1.811,0.048,0.545,0.000,4.085
2,1734622871.804,0.761,1.870,0.773,1.831,0.039,0.785,1.201,4.285
2,1734622872.005,0.761,1.870,0.773,1.831,0.039,0.785,0.000,4.486
2,1734622872.204,0.761,1.870,0.773,1.831,0.039,0.785,0.000,4.685
2,1734622872.404,0.761,1.870,0.773,1.831,0.039,0.785,0.000,4.885
2,1734622872.604,0.761,1.870,0.773,1.831,0.039,0.785,0.000,5.085
2,1734622872.804,0.930,1.870,0.773,1.831,0.162,0.785,0.000,5.285
2,1734622873.005,0.930,1.870,0.773,1.831,0.162,0.785,0.000,5.486
2,1734622873.205,0.930,1.870,0.773,1.831,0.162,0.785,0.000,5.686
2,1734622873.404,0.930,1.870,0.773,1.831,0.162,0.785,0.000,5.885
2,1734622873.605,1.060,1.871,1.049,1.826,0.045,1.062,1.383,6.086
2,1734622873.804,1.080,1.820,1.049,1.826,0.031,1.062,0.000,6.285
2,1734622874.004,1.080,1.820,1.049,1.826,0.031,1.062,0.000,6.485
2,1734622874.204,1.080,1.820,1.049,1.826,0.031,1.062,0.000,6.685
2,1734622874.404,1.080,1.820,1.049,1.826,0.031,1.062,0.000,6.885
2,1734622874.604,1.080,1.820,1.049,1.826,0.031,1.062,0.000,7.085
2,1734622874.804,1.230,1.820,1.049,1.826,0.181,1.062,0.000,7.285
2,1734622875.004,1.230,1.820,1.049,1.826,0.181,1.062,0.000,7.485
2,1734622875.205,1.230,1.820,1.049,1.826,0.181,1.062,0.000,7.686
2,1734622875.405,1.230,1.820,1.049,1.826,0.181,1.062,0.000,7.886
2,1734622875.604,1.314,1.836,1.287,1.798,0.046,1.301,1.197,8.085
2,1734622875.804,1.380,1.820,1.287,1.798,0.096,1.301,0.000,8.284
2,1734622876.004,1.380,1.820,1.287,1.798,0.096,1.301,0.000,8.485
2,1734622876.203,1.380,1.820,1.287,1.798,0.096,1.301,0.000,8.684
2,1734622876.404,1.380,1.820,1.287,1.798,0.096,1.301,0.000,8.885
2,1734622876.603,1.380,1.820,1.287,1.798,0.096,1.301,0.000,9.084
2,1734622876.804,1.480,1.770,1.287,1.798,0.195,1.301,0.000,9.285
2,1734622877.004,1.480,1.770,1.287,1.798,0.195,1.301,0.000,9.485
2,1734622877.203,1.480,1.770,1.287,1.798,0.195,1.301,0.000,9.684
2,1734622877.403,1.547,1.796,1.541,1.764,0.032,1.557,1.279,9.884
2,1734622877.604,1.547,1.796,1.541,1.764,0.032,1.557,0.000,10.085
2,1734622877.804,1.547,1.796,1.541,1.764,0.032,1.557,0.000,10.285
2,1734622878.003,1.630,1.770,1.541,1.764,0.090,1.557,0.000,10.484
2,1734622878.203,1.630,1.770,1.541,1.764,0.090,1.557,0.000,10.684
2,1734622878.404,1.630,1.770,1.541,1.764,0.090,1.557,0.000,10.884
2,1734622878.603,1.630,1.770,1.541,1.764,0.090,1.557,0.000,11.084
2,1734622878.803,1.630,1.770,1.541,1.764,0.090,1.557,0.000,11.284
2,1734622879.003,1.780,1.770,1.541,1.764,0.239,1.557,0.000,11.484
2,1734622879.204,1.780,1.770,1.793,1.780,0.011,1.809,1.261,11.685
2,1734622879.403,1.780,1.770,1.793,1.780,0.011,1.809,0.000,11.884
2,1734622879.604,1.780,1.770,1.793,1.780,0.011,1.809,0.000,12.085
2,1734622879.804,1.780,1.770,1.793,1.780,0.011,1.809,0.000,12.285
2,1734622880.003,1.930,1.770,1.793,1.780,0.138,1.809,0.000,12.484
2,1734622880.204,1.930,1.770,1.793,1.780,0.138,1.809,0.000,12.684
2,1734622880.403,1.930,1.770,1.793,1.780,0.138,1.809,0.000,12.884
2,1734622880.604,1.930,1.770,1.793,1.780,0.138,1.809,0.000,13.085
2,1734622880.803,1.930,1.770,1.793,1.780,0.138,1.809,0.000,13.284
2,1734622881.003,2.080,1.820,2.037,1.834,0.045,2.059,1.251,13.484
2,1734622881.204,2.080,1.820,2.037,1.834,0.045,2.059,0.000,13.684
2,1734622881.403,2.080,1.820,2.037,1.834,0.045,2.059,0.000,13.884
2,1734622881.603,2.080,1.820,2.037,1.834,0.045,2.059,0.000,14.084
2,1734622881.803,2.080,1.820,2.037,1.834,0.045,2.059,0.000,14.284
2,1734622882.003,2.230,1.870,2.037,1.834,0.197,2.059,0.000,14.484
2,1734622882.203,2.230,1.870,2.037,1.834,0.197,2.059,0.000,14.684
2,1734622882.403,2.230,1.870,2.037,1.834,0.197,2.059,0.000,14.884
2,1734622882.603,2.230,1.870,2.037,1.834,0.197,2.059,0.000,15.084
2,1734622882.803,2.305,1.866,2.308,1.902,0.036,2.339,1.397,15.284
2,1734622883.003,2.380,1.870,2.308,1.902,0.079,2.339,0.000,15.484
2,1734622883.203,2.380,1.870,2.308,1.902,0.079,2.339,0.000,15.684
2,1734622883.403,2.380,1.870,2.308,1.902,0.079,2.339,0.000,15.884
2,1734622883.603,2.380,1.870,2.308,1.902,0.079,2.339,0.000,16.084
2,1734622883.803,2.467,1.869,2.471,1.919,0.049,2.503,0.823,16.284
2,1734622884.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,16.484
2,1734622884.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,16.684
2,1734622884.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,16.884
2,1734622884.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,17.084
2,1734622884.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,17.284
2,1734622885.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,17.484
2,1734622885.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,17.684
2,1734622885.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,17.884
2,1734622885.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,18.084
2,1734622885.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,18.284
2,1734622886.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,18.484
2,1734622886.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,18.684
2,1734622886.404,2.467,1.869,2.471,1.919,0.049,2.503,0.000,18.885
2,1734622886.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,19.084
2,1734622886.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,19.284
2,1734622887.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,19.484
2,1734622887.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,19.684
2,1734622887.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,19.884
2,1734622887.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,20.084
2,1734622887.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,20.284
2,1734622888.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,20.484
2,1734622888.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,20.684
2,1734622888.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,20.884
2,1734622888.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,21.084
2,1734622888.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,21.284
2,1734622889.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,21.484
2,1734622889.204,2.467,1.869,2.471,1.919,0.049,2.503,0.000,21.685
2,1734622889.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,21.884
2,1734622889.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,22.084
2,1734622889.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,22.284
2,1734622890.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,22.484
2,1734622890.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,22.684
2,1734622890.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,22.884
2,1734622890.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,23.084
2,1734622890.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,23.284
2,1734622891.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,23.484
2,1734622891.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,23.684
2,1734622891.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,23.884
2,1734622891.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,24.084
2,1734622891.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,24.284
2,1734622892.004,2.467,1.869,2.471,1.919,0.049,2.503,0.000,24.485
2,1734622892.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,24.684
2,1734622892.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,24.884
2,1734622892.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,25.084
2,1734622892.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,25.284
2,1734622893.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,25.484
2,1734622893.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,25.684
2,1734622893.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,25.884
2,1734622893.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,26.084
2,1734622893.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,26.284
2,1734622894.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,26.484
2,1734622894.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,26.684
2,1734622894.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,26.884
2,1734622894.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,27.084
2,1734622894.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,27.284
2,1734622895.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,27.484
2,1734622895.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,27.684
2,1734622895.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,27.884
2,1734622895.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,28.084
2,1734622895.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,28.284
2,1734622896.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,28.484
2,1734622896.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,28.684
2,1734622896.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,28.884
2,1734622896.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,29.084
2,1734622896.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,29.284
2,1734622897.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,29.484
2,1734622897.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,29.684
2,1734622897.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,29.884
2,1734622897.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,30.084
2,1734622897.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,30.284
2,1734622898.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,30.484
2,1734622898.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,30.684
2,1734622898.404,2.467,1.869,2.471,1.919,0.049,2.503,0.000,30.885
2,1734622898.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,31.084
2,1734622898.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,31.284
2,1734622899.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,31.484
2,1734622899.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,31.684
2,1734622899.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,31.884
2,1734622899.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,32.084
2,1734622899.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,32.284
2,1734622900.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,32.484
2,1734622900.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,32.684
2,1734622900.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,32.884
2,1734622900.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,33.084
2,1734622900.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,33.284
2,1734622901.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,33.484
2,1734622901.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,33.684
2,1734622901.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,33.884
2,1734622901.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,34.084
2,1734622901.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,34.284
2,1734622902.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,34.484
2,1734622902.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,34.684
2,1734622902.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,34.884
2,1734622902.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,35.084
2,1734622902.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,35.284
2,1734622903.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,35.484
2,1734622903.204,2.467,1.869,2.471,1.919,0.049,2.503,0.000,35.684
2,1734622903.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,35.884
2,1734622903.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,36.084
2,1734622903.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,36.284
2,1734622904.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,36.484
2,1734622904.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,36.684
2,1734622904.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,36.884
2,1734622904.604,2.467,1.869,2.471,1.919,0.049,2.503,0.000,37.084
2,1734622904.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,37.284
2,1734622905.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,37.484
2,1734622905.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,37.684
2,1734622905.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,37.884
2,1734622905.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,38.084
2,1734622905.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,38.284
2,1734622906.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,38.484
2,1734622906.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,38.684
2,1734622906.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,38.884
2,1734622906.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,39.084
2,1734622906.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,39.284
2,1734622907.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,39.484
2,1734622907.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,39.684
2,1734622907.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,39.884
2,1734622907.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,40.084
2,1734622907.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,40.284
2,1734622908.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,40.484
2,1734622908.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,40.684
2,1734622908.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,40.884
2,1734622908.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,41.084
2,1734622908.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,41.284
2,1734622909.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,41.484
2,1734622909.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,41.684
2,1734622909.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,41.884
2,1734622909.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,42.084
2,1734622909.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,42.284
2,1734622910.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,42.484
2,1734622910.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,42.684
2,1734622910.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,42.884
2,1734622910.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,43.084
2,1734622910.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,43.284
2,1734622911.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,43.484
2,1734622911.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,43.684
2,1734622911.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,43.884
2,1734622911.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,44.084
2,1734622911.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,44.284
2,1734622912.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,44.484
2,1734622912.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,44.684
2,1734622912.403,2.467,1.869,2.471,1.919,0.049,2.503,0.000,44.884
2,1734622912.603,2.467,1.869,2.471,1.919,0.049,2.503,0.000,45.084
2,1734622912.803,2.467,1.869,2.471,1.919,0.049,2.503,0.000,45.284
2,1734622913.003,2.467,1.869,2.471,1.919,0.049,2.503,0.000,45.484
2,1734622913.203,2.467,1.869,2.471,1.919,0.049,2.503,0.000,45.684
